;Time;Demand;Temperature;Holiday
1755;6/2/12 13:00;5434.946652;20.1;FALSE
1756;6/2/12 13:30;5460.412732;20.25;FALSE
1757;6/2/12 14:00;5459.929982;20.4;FALSE
1758;6/2/12 14:30;5438.172332;20.95;FALSE
1759;6/2/12 15:00;5430.522164;21.5;FALSE
1760;6/2/12 15:30;5469.704588;22.1;FALSE
1761;6/2/12 16:00;5514.612088;22.7;FALSE
1762;6/2/12 16:30;5557.702358;22.75;FALSE
1763;6/2/12 17:00;5505.860564;22.8;FALSE
1764;6/2/12 17:30;5446.948814;22.65;FALSE
1765;6/2/12 18:00;5293.72828;22.5;FALSE
1766;6/2/12 18:30;5170.852846;22;FALSE
1767;6/2/12 19:00;5015.736736;21.5;FALSE
1768;6/2/12 19:30;4895.929744;20.8;FALSE
1769;6/2/12 20:00;4795.826734;20.1;FALSE
1770;6/2/12 20:30;4865.412464;19.8;FALSE
1771;6/2/12 21:00;4845.024998;19.5;FALSE
1772;6/2/12 21:30;4705.564848;19.05;FALSE
1773;6/2/12 22:00;4498.457528;18.6;FALSE
1774;6/2/12 22:30;4286.946816;18.1;FALSE
1775;6/2/12 23:00;4163.7558;17.6;FALSE
1776;6/2/12 23:30;4084.691052;17.5;FALSE
1777;7/2/12 0:00;4258.822274;17.4;FALSE
1778;7/2/12 0:30;4172.996728;17.4;FALSE
1779;7/2/12 1:00;3980.0135;17.4;FALSE
1780;7/2/12 1:30;3842.43739;17.1;FALSE
1781;7/2/12 2:00;4061.536578;16.8;FALSE
1782;7/2/12 2:30;3955.552508;16.65;FALSE
1783;7/2/12 3:00;3777.214324;16.5;FALSE
1784;7/2/12 3:30;3645.765332;16.2;FALSE
1785;7/2/12 4:00;3614.797362;15.9;FALSE
1786;7/2/12 4:30;3626.218972;15.6;FALSE
1787;7/2/12 5:00;3740.071574;15.3;FALSE
1788;7/2/12 5:30;3909.021112;15.15;FALSE
1789;7/2/12 6:00;4239.286876;15;FALSE
1790;7/2/12 6:30;4527.921268;14.8;FALSE
1791;7/2/12 7:00;4931.040298;14.6;FALSE
1792;7/2/12 7:30;5206.424244;14.9;FALSE
1793;7/2/12 8:00;5175.182234;15.2;FALSE
1794;7/2/12 8:30;5206.926662;16.05;FALSE
1795;7/2/12 9:00;5263.7188;16.9;FALSE
1796;7/2/12 9:30;5312.632924;17.55;FALSE
1797;7/2/12 10:00;5362.8825;18.2;FALSE
1798;7/2/12 10:30;5390.377746;18.4;FALSE
1799;7/2/12 11:00;5418.47616;18.6;FALSE
1800;7/2/12 11:30;5434.998456;18.65;FALSE
1801;7/2/12 12:00;5439.1753;18.7;FALSE
1802;7/2/12 12:30;5429.755036;19.15;FALSE
1803;7/2/12 13:00;5432.650814;19.6;FALSE
1804;7/2/12 13:30;5443.83774;19.65;FALSE
1805;7/2/12 14:00;5428.358616;19.7;FALSE
1806;7/2/12 14:30;5409.35848;20.45;FALSE
1807;7/2/12 15:00;5361.78758;21.2;FALSE
1808;7/2/12 15:30;5370.985318;21.4;FALSE
1809;7/2/12 16:00;5375.698678;21.6;FALSE
1810;7/2/12 16:30;5399.884886;20.8;FALSE
1811;7/2/12 17:00;5369.001024;20;FALSE
1812;7/2/12 17:30;5293.905442;19.95;FALSE
1813;7/2/12 18:00;5147.588592;19.9;FALSE
1814;7/2/12 18:30;5030.120334;19.05;FALSE
1815;7/2/12 19:00;4885.83769;18.2;FALSE
1816;7/2/12 19:30;4823.60769;17.5;FALSE
1817;7/2/12 20:00;4776.285262;16.8;FALSE
1818;7/2/12 20:30;4843.72714;16.65;FALSE
1819;7/2/12 21:00;4810.498554;16.5;FALSE
1820;7/2/12 21:30;4660.665766;16.55;FALSE
1821;7/2/12 22:00;4467.471996;16.6;FALSE
1822;7/2/12 22:30;4247.502058;16.55;FALSE
1823;7/2/12 23:00;4139.761598;16.5;FALSE
1824;7/2/12 23:30;4071.384176;16.4;FALSE
1825;8/2/12 0:00;4255.519886;16.3;FALSE
1826;8/2/12 0:30;4156.197192;16.05;FALSE
1827;8/2/12 1:00;3966.155502;15.8;FALSE
1828;8/2/12 1:30;3829.494192;15.35;FALSE
1829;8/2/12 2:00;4056.823984;14.9;FALSE
1830;8/2/12 2:30;3941.845492;14.65;FALSE
1831;8/2/12 3:00;3794.921924;14.4;FALSE
1832;8/2/12 3:30;3693.562962;14.25;FALSE
1833;8/2/12 4:00;3653.120836;14.1;FALSE
1834;8/2/12 4:30;3659.442426;14.2;FALSE
1835;8/2/12 5:00;3762.771224;14.3;FALSE
1836;8/2/12 5:30;3909.228804;14.65;FALSE
1837;8/2/12 6:00;4235.2027;15;FALSE
1838;8/2/12 6:30;4553.090758;15.35;FALSE
1839;8/2/12 7:00;4962.660206;15.7;FALSE
1840;8/2/12 7:30;5238.444862;15.95;FALSE
1841;8/2/12 8:00;5165.824408;16.2;FALSE
1842;8/2/12 8:30;5180.002566;16.5;FALSE
1843;8/2/12 9:00;5247.852736;16.8;FALSE
1844;8/2/12 9:30;5257.321198;17.3;FALSE
1845;8/2/12 10:00;5274.898646;17.8;FALSE
1846;8/2/12 10:30;5304.152882;18;FALSE
1847;8/2/12 11:00;5306.616258;18.2;FALSE
1848;8/2/12 11:30;5333.599628;18.95;FALSE
1849;8/2/12 12:00;5347.576146;19.7;FALSE
1850;8/2/12 12:30;5354.009442;20.35;FALSE
1851;8/2/12 13:00;5376.891022;21;FALSE
1852;8/2/12 13:30;5400.894024;20.45;FALSE
1853;8/2/12 14:00;5430.037354;19.9;FALSE
1854;8/2/12 14:30;5421.36145;20.65;FALSE
1855;8/2/12 15:00;5389.904614;21.4;FALSE
1856;8/2/12 15:30;5406.960018;20.65;FALSE
1857;8/2/12 16:00;5433.508892;19.9;FALSE
1858;8/2/12 16:30;5439.588734;20.6;FALSE
1859;8/2/12 17:00;5409.669558;21.3;FALSE
1860;8/2/12 17:30;5321.697722;21;FALSE
1861;8/2/12 18:00;5172.295736;20.7;FALSE
1862;8/2/12 18:30;5042.419644;19.6;FALSE
1863;8/2/12 19:00;4917.887168;18.5;FALSE
1864;8/2/12 19:30;4840.53481;18;FALSE
1865;8/2/12 20:00;4787.65437;17.5;FALSE
1866;8/2/12 20:30;4856.977864;17.3;FALSE
1867;8/2/12 21:00;4852.497398;17.1;FALSE
1868;8/2/12 21:30;4702.947204;16.95;FALSE
1869;8/2/12 22:00;4503.99967;16.8;FALSE
1870;8/2/12 22:30;4274.369782;16.6;FALSE
1871;8/2/12 23:00;4164.37015;16.4;FALSE
1872;8/2/12 23:30;4097.949582;16.15;FALSE
1873;9/2/12 0:00;4274.92908;15.9;FALSE
1874;9/2/12 0:30;4172.13743;15.85;FALSE
1875;9/2/12 1:00;3970.710764;15.8;FALSE
1876;9/2/12 1:30;3820.423868;15.8;FALSE
1877;9/2/12 2:00;4037.286286;15.8;FALSE
1878;9/2/12 2:30;3917.295688;15.65;FALSE
1879;9/2/12 3:00;3761.68887;15.5;FALSE
1880;9/2/12 3:30;3660.15309;15;FALSE
1881;9/2/12 4:00;3616.293968;14.5;FALSE
1882;9/2/12 4:30;3613.718534;14.1;FALSE
1883;9/2/12 5:00;3702.99265;13.7;FALSE
1884;9/2/12 5:30;3862.554674;13.15;FALSE
1885;9/2/12 6:00;4200.932808;12.6;FALSE
1886;9/2/12 6:30;4478.74863;12.7;FALSE
1887;9/2/12 7:00;4912.241168;12.8;FALSE
1888;9/2/12 7:30;5207.720122;13.75;FALSE
1889;9/2/12 8:00;5147.498114;14.7;FALSE
1890;9/2/12 8:30;5117.342542;15.55;FALSE
1891;9/2/12 9:00;5191.380344;16.4;FALSE
1892;9/2/12 9:30;5237.841536;17.2;FALSE
1893;9/2/12 10:00;5267.777324;18;FALSE
1894;9/2/12 10:30;5320.013536;19.45;FALSE
1895;9/2/12 11:00;5366.27697;20.9;FALSE
1896;9/2/12 11:30;5406.902118;21.5;FALSE
1897;9/2/12 12:00;5427.833698;22.1;FALSE
1898;9/2/12 12:30;5453.407572;22.7;FALSE
1899;9/2/12 13:00;5473.75652;23.3;FALSE
1900;9/2/12 13:30;5517.330034;23.55;FALSE
1901;9/2/12 14:00;5550.54805;23.8;FALSE
1902;9/2/12 14:30;5562.982434;24.25;FALSE
1903;9/2/12 15:00;5543.461602;24.7;FALSE
1904;9/2/12 15:30;5571.011502;24.75;FALSE
1905;9/2/12 16:00;5638.52346;24.8;FALSE
1906;9/2/12 16:30;5631.735322;24.2;FALSE
1907;9/2/12 17:00;5587.962786;23.6;FALSE
1908;9/2/12 17:30;5550.86137;23.7;FALSE
1909;9/2/12 18:00;5405.196242;23.8;FALSE
1910;9/2/12 18:30;5264.064032;23.05;FALSE
1911;9/2/12 19:00;5123.148644;22.3;FALSE
1912;9/2/12 19:30;5031.13373;21.7;FALSE
1913;9/2/12 20:00;4979.185128;21.1;FALSE
1914;9/2/12 20:30;5049.960388;21.4;FALSE
1915;9/2/12 21:00;4968.14131;21.7;FALSE
1916;9/2/12 21:30;4807.450842;21.15;FALSE
1917;9/2/12 22:00;4595.751056;20.6;FALSE
1918;9/2/12 22:30;4379.175308;20.2;FALSE
1919;9/2/12 23:00;4267.886832;19.8;FALSE
1920;9/2/12 23:30;4190.329834;19.45;FALSE
1921;10/2/12 0:00;4359.782694;19.1;FALSE
1922;10/2/12 0:30;4249.684338;19.05;FALSE
1923;10/2/12 1:00;4044.969658;19;FALSE
1924;10/2/12 1:30;3908.33211;18.45;FALSE
1925;10/2/12 2:00;4122.497524;17.9;FALSE
1926;10/2/12 2:30;4014.574978;17.85;FALSE
1927;10/2/12 3:00;3826.756292;17.8;FALSE
1928;10/2/12 3:30;3726.082884;17.9;FALSE
1929;10/2/12 4:00;3713.003704;18;FALSE
1930;10/2/12 4:30;3716.137874;17.9;FALSE
1931;10/2/12 5:00;3816.963914;17.8;FALSE
1932;10/2/12 5:30;3960.42961;17.95;FALSE
1933;10/2/12 6:00;4298.138236;18.1;FALSE
1934;10/2/12 6:30;4587.63519;18.1;FALSE
1935;10/2/12 7:00;4968.235958;18.1;FALSE
1936;10/2/12 7:30;5265.956072;18.6;FALSE
1937;10/2/12 8:00;5254.012754;19.1;FALSE
1938;10/2/12 8:30;5263.669092;19.75;FALSE
1939;10/2/12 9:00;5365.828604;20.4;FALSE
1940;10/2/12 9:30;5428.496716;21.25;FALSE
1941;10/2/12 10:00;5472.503744;22.1;FALSE
1942;10/2/12 10:30;5539.465536;22.25;FALSE
1943;10/2/12 11:00;5592.064576;22.4;FALSE
1944;10/2/12 11:30;5618.46115;22.8;FALSE
1945;10/2/12 12:00;5644.926558;23.2;FALSE
1946;10/2/12 12:30;5663.36929;24.15;FALSE
1947;10/2/12 13:00;5683.083462;25.1;FALSE
1948;10/2/12 13:30;5712.42331;25.35;FALSE
1949;10/2/12 14:00;5728.72767;25.6;FALSE
1950;10/2/12 14:30;5743.411636;25.1;FALSE
1951;10/2/12 15:00;5702.10964;24.6;FALSE
1952;10/2/12 15:30;5657.436552;24.8;FALSE
1953;10/2/12 16:00;5638.591198;25;FALSE
1954;10/2/12 16:30;5600.663596;24;FALSE
1955;10/2/12 17:00;5487.05113;23;FALSE
1956;10/2/12 17:30;5430.59106;22.45;FALSE
1957;10/2/12 18:00;5266.694524;21.9;FALSE
1958;10/2/12 18:30;5102.754008;21.5;FALSE
1959;10/2/12 19:00;4930.213728;21.1;FALSE
1960;10/2/12 19:30;4850.437632;20.6;FALSE
1961;10/2/12 20:00;4801.740104;20.1;FALSE
1962;10/2/12 20:30;4866.209576;19.7;FALSE
1963;10/2/12 21:00;4752.47319;19.3;FALSE
1964;10/2/12 21:30;4627.213894;18.8;FALSE
1965;10/2/12 22:00;4459.810012;18.3;FALSE
1966;10/2/12 22:30;4251.973908;18.25;FALSE
1967;10/2/12 23:00;4152.804772;18.2;FALSE
1968;10/2/12 23:30;4093.307728;18.05;FALSE
1969;11/2/12 0:00;4251.631838;17.9;FALSE
1970;11/2/12 0:30;4136.42288;17.25;FALSE
1971;11/2/12 1:00;3907.83642;16.6;FALSE
1972;11/2/12 1:30;3748.929622;16.75;FALSE
1973;11/2/12 2:00;3972.277192;16.9;FALSE
1974;11/2/12 2:30;3843.429582;16.6;FALSE
1975;11/2/12 3:00;3679.17397;16.3;FALSE
1976;11/2/12 3:30;3581.075566;16;FALSE
1977;11/2/12 4:00;3526.874136;15.7;FALSE
1978;11/2/12 4:30;3481.092598;16.05;FALSE
1979;11/2/12 5:00;3475.740646;16.4;FALSE
1980;11/2/12 5:30;3551.689722;16.45;FALSE
1981;11/2/12 6:00;3656.589898;16.5;FALSE
1982;11/2/12 6:30;3737.77412;16.55;FALSE
1983;11/2/12 7:00;3887.294294;16.6;FALSE
1984;11/2/12 7:30;4100.529804;17.4;FALSE
1985;11/2/12 8:00;4188.5584;18.2;FALSE
1986;11/2/12 8:30;4313.09485;18.65;FALSE
1987;11/2/12 9:00;4427.648856;19.1;FALSE
1988;11/2/12 9:30;4491.636058;19;FALSE
1989;11/2/12 10:00;4522.145846;18.9;FALSE
1990;11/2/12 10:30;4549.480924;20.05;FALSE
1991;11/2/12 11:00;4559.661656;21.2;FALSE
1992;11/2/12 11:30;4559.19898;21.05;FALSE
1993;11/2/12 12:00;4523.929604;20.9;FALSE
1994;11/2/12 12:30;4484.065584;20.5;FALSE
1995;11/2/12 13:00;4474.69754;20.1;FALSE
1996;11/2/12 13:30;4463.45079;20.45;FALSE
1997;11/2/12 14:00;4444.832104;20.8;FALSE
1998;11/2/12 14:30;4408.216158;20.25;FALSE
1999;11/2/12 15:00;4390.168442;19.7;FALSE
2000;11/2/12 15:30;4394.492624;19.55;FALSE
2001;11/2/12 16:00;4425.439556;19.4;FALSE
2002;11/2/12 16:30;4470.965124;20;FALSE
2003;11/2/12 17:00;4488.885446;20.6;FALSE
2004;11/2/12 17:30;4521.721222;20.05;FALSE
2005;11/2/12 18:00;4512.635104;19.5;FALSE
2006;11/2/12 18:30;4474.028428;19.3;FALSE
2007;11/2/12 19:00;4399.598138;19.1;FALSE
2008;11/2/12 19:30;4372.495724;18.5;FALSE
2009;11/2/12 20:00;4349.21895;17.9;FALSE
2010;11/2/12 20:30;4398.497898;17.85;FALSE
2011;11/2/12 21:00;4350.676678;17.8;FALSE
2012;11/2/12 21:30;4270.065788;17.9;FALSE
2013;11/2/12 22:00;4146.811316;18;FALSE
2014;11/2/12 22:30;4012.071122;18.05;FALSE
2015;11/2/12 23:00;3951.08384;18.1;FALSE
2016;11/2/12 23:30;3932.072662;17.8;FALSE
2017;12/2/12 0:00;4101.186534;17.5;FALSE
2018;12/2/12 0:30;4014.380404;17.2;FALSE
2019;12/2/12 1:00;3817.732814;16.9;FALSE
2020;12/2/12 1:30;3686.948068;16.85;FALSE
2021;12/2/12 2:00;3891.878854;16.8;FALSE
2022;12/2/12 2:30;3785.851808;16.7;FALSE
2023;12/2/12 3:00;3625.032488;16.6;FALSE
2024;12/2/12 3:30;3502.055278;16.45;FALSE
2025;12/2/12 4:00;3424.761182;16.3;FALSE
2026;12/2/12 4:30;3358.063078;16.25;FALSE
2027;12/2/12 5:00;3357.199082;16.2;FALSE
2028;12/2/12 5:30;3392.87389;16.1;FALSE
2029;12/2/12 6:00;3435.067724;16;FALSE
2030;12/2/12 6:30;3413.793648;15.9;FALSE
2031;12/2/12 7:00;3480.690956;15.8;FALSE
2032;12/2/12 7:30;3595.228934;16.8;FALSE
2033;12/2/12 8:00;3677.746936;17.8;FALSE
2034;12/2/12 8:30;3808.837184;18.25;FALSE
2035;12/2/12 9:00;3949.356312;18.7;FALSE
2036;12/2/12 9:30;4067.46876;19.8;FALSE
2037;12/2/12 10:00;4186.459774;20.9;FALSE
2038;12/2/12 10:30;4236.151448;21.3;FALSE
2039;12/2/12 11:00;4261.155222;21.7;FALSE
2040;12/2/12 11:30;4306.97731;21.35;FALSE
2041;12/2/12 12:00;4318.472612;21;FALSE
2042;12/2/12 12:30;4308.67583;21.75;FALSE
2043;12/2/12 13:00;4296.078106;22.5;FALSE
2044;12/2/12 13:30;4275.790312;22.35;FALSE
2045;12/2/12 14:00;4284.529336;22.2;FALSE
2046;12/2/12 14:30;4285.245332;21.6;FALSE
2047;12/2/12 15:00;4291.46306;21;FALSE
2048;12/2/12 15:30;4338.745486;19.9;FALSE
2049;12/2/12 16:00;4396.184114;18.8;FALSE
2050;12/2/12 16:30;4475.846688;19.75;FALSE
2051;12/2/12 17:00;4517.372396;20.7;FALSE
2052;12/2/12 17:30;4553.809616;20.75;FALSE
2053;12/2/12 18:00;4567.46238;20.8;FALSE
2054;12/2/12 18:30;4527.524806;20.7;FALSE
2055;12/2/12 19:00;4469.47067;20.6;FALSE
2056;12/2/12 19:30;4417.857648;19.95;FALSE
2057;12/2/12 20:00;4403.10602;19.3;FALSE
2058;12/2/12 20:30;4485.712268;19;FALSE
2059;12/2/12 21:00;4452.494144;18.7;FALSE
2060;12/2/12 21:30;4342.139676;18.3;FALSE
2061;12/2/12 22:00;4191.397818;17.9;FALSE
2062;12/2/12 22:30;3991.65596;17.65;FALSE
2063;12/2/12 23:00;3881.832606;17.4;FALSE
2064;12/2/12 23:30;3846.426444;17.35;FALSE
2065;13/2/12 0:00;4035.970416;17.3;FALSE
2066;13/2/12 0:30;3952.807714;17.25;FALSE
2067;13/2/12 1:00;3750.886574;17.2;FALSE
2068;13/2/12 1:30;3640.610658;17;FALSE
2069;13/2/12 2:00;3867.65788;16.8;FALSE
2070;13/2/12 2:30;3799.365308;17.1;FALSE
2071;13/2/12 3:00;3656.693478;17.4;FALSE
2072;13/2/12 3:30;3557.321834;17.25;FALSE
2073;13/2/12 4:00;3516.597392;17.1;FALSE
2074;13/2/12 4:30;3521.055212;17.45;FALSE
2075;13/2/12 5:00;3636.969332;17.8;FALSE
2076;13/2/12 5:30;3772.797214;17.9;FALSE
2077;13/2/12 6:00;4145.06254;18;FALSE
2078;13/2/12 6:30;4501.241812;18.05;FALSE
2079;13/2/12 7:00;4900.713274;18.1;FALSE
2080;13/2/12 7:30;5206.326106;18.25;FALSE
2081;13/2/12 8:00;5185.56267;18.4;FALSE
2082;13/2/12 8:30;5212.130652;19.05;FALSE
2083;13/2/12 9:00;5304.805608;19.7;FALSE
2084;13/2/12 9:30;5360.911088;20.6;FALSE
2085;13/2/12 10:00;5416.217848;21.5;FALSE
2086;13/2/12 10:30;5454.767894;21.3;FALSE
2087;13/2/12 11:00;5475.297468;21.1;FALSE
2088;13/2/12 11:30;5501.03448;22.1;FALSE
2089;13/2/12 12:00;5531.447216;23.1;FALSE
2090;13/2/12 12:30;5577.011794;23.05;FALSE
2091;13/2/12 13:00;5614.225934;23;FALSE
2092;13/2/12 13:30;5664.120754;22.9;FALSE
2093;13/2/12 14:00;5696.611372;22.8;FALSE
2094;13/2/12 14:30;5709.792208;23.25;FALSE
2095;13/2/12 15:00;5704.238792;23.7;FALSE
2096;13/2/12 15:30;5703.325544;23.85;FALSE
2097;13/2/12 16:00;5734.362976;24;FALSE
2098;13/2/12 16:30;5763.1724;23.8;FALSE
2099;13/2/12 17:00;5744.449268;23.6;FALSE
2100;13/2/12 17:30;5664.693446;23.25;FALSE
2101;13/2/12 18:00;5477.56054;22.9;FALSE
2102;13/2/12 18:30;5319.132972;22.05;FALSE
2103;13/2/12 19:00;5149.756084;21.2;FALSE
2104;13/2/12 19:30;5046.404934;20.95;FALSE
2105;13/2/12 20:00;4995.456476;20.7;FALSE
2106;13/2/12 20:30;5043.457432;20.25;FALSE
2107;13/2/12 21:00;4967.6049;19.8;FALSE
2108;13/2/12 21:30;4807.83837;19.55;FALSE
2109;13/2/12 22:00;4601.631126;19.3;FALSE
2110;13/2/12 22:30;4378.003484;19.3;FALSE
2111;13/2/12 23:00;4254.147666;19.3;FALSE
2112;13/2/12 23:30;4193.637892;19.05;FALSE
2113;14/2/12 0:00;4344.93112;18.8;FALSE
2114;14/2/12 0:30;4229.655218;18.4;FALSE
2115;14/2/12 1:00;4027.833614;18;FALSE
2116;14/2/12 1:30;3870.30663;17.65;FALSE
2117;14/2/12 2:00;4070.877796;17.3;FALSE
2118;14/2/12 2:30;3969.495574;17.1;FALSE
2119;14/2/12 3:00;3836.989066;16.9;FALSE
2120;14/2/12 3:30;3751.96446;16.7;FALSE
2121;14/2/12 4:00;3713.404824;16.5;FALSE
2122;14/2/12 4:30;3728.920982;16.55;FALSE
2123;14/2/12 5:00;3805.398898;16.6;FALSE
2124;14/2/12 5:30;3931.007646;16.5;FALSE
2125;14/2/12 6:00;4286.36046;16.4;FALSE
2126;14/2/12 6:30;4642.904678;16.7;FALSE
2127;14/2/12 7:00;5052.733786;17;FALSE
2128;14/2/12 7:30;5310.06972;17;FALSE
2129;14/2/12 8:00;5270.526184;17;FALSE
2130;14/2/12 8:30;5291.019028;17.6;FALSE
2131;14/2/12 9:00;5363.921256;18.2;FALSE
2132;14/2/12 9:30;5394.281062;19.2;FALSE
2133;14/2/12 10:00;5442.703558;20.2;FALSE
2134;14/2/12 10:30;5538.68008;21.2;FALSE
2135;14/2/12 11:00;5609.61607;22.2;FALSE
2136;14/2/12 11:30;5689.719372;23.15;FALSE
2137;14/2/12 12:00;5756.961648;24.1;FALSE
2138;14/2/12 12:30;5810.651116;24.5;FALSE
2139;14/2/12 13:00;5884.048434;24.9;FALSE
2140;14/2/12 13:30;5960.017922;25.8;FALSE
2141;14/2/12 14:00;6043.34476;26.7;FALSE
2142;14/2/12 14:30;6107.950484;26.85;FALSE
2143;14/2/12 15:00;6142.169436;27;FALSE
2144;14/2/12 15:30;6204.66236;27.85;FALSE
2145;14/2/12 16:00;6315.373744;28.7;FALSE
2146;14/2/12 16:30;6372.212448;28.35;FALSE
2147;14/2/12 17:00;6349.4151;28;FALSE
2148;14/2/12 17:30;6273.066808;26.8;FALSE
2149;14/2/12 18:00;6078.550776;25.6;FALSE
2150;14/2/12 18:30;5953.438118;25.1;FALSE
2151;14/2/12 19:00;5776.98741;24.6;FALSE
2152;14/2/12 19:30;5621.080152;24.25;FALSE
2153;14/2/12 20:00;5483.027674;23.9;FALSE
2154;14/2/12 20:30;5498.399016;24.3;FALSE
2155;14/2/12 21:00;5377.130306;24.7;FALSE
2156;14/2/12 21:30;5178.377202;23.85;FALSE
2157;14/2/12 22:00;4909.39902;23;FALSE
2158;14/2/12 22:30;4627.976164;22.5;FALSE
2159;14/2/12 23:00;4459.345734;22;FALSE
2160;14/2/12 23:30;4356.868948;21.3;FALSE
2161;15/2/12 0:00;4480.762366;20.6;FALSE
2162;15/2/12 0:30;4354.640372;20.35;FALSE
2163;15/2/12 1:00;4130.745718;20.1;FALSE
2164;15/2/12 1:30;3975.81032;19.65;FALSE
2165;15/2/12 2:00;4171.151008;19.2;FALSE
2166;15/2/12 2:30;4057.222204;19.1;FALSE
2167;15/2/12 3:00;3918.165328;19;FALSE
2168;15/2/12 3:30;3814.42443;18.85;FALSE
2169;15/2/12 4:00;3780.417324;18.7;FALSE
2170;15/2/12 4:30;3805.795114;18.4;FALSE
2171;15/2/12 5:00;3892.078164;18.1;FALSE
2172;15/2/12 5:30;4043.163986;17.8;FALSE
2173;15/2/12 6:00;4369.387894;17.5;FALSE
2174;15/2/12 6:30;4692.525598;17.8;FALSE
2175;15/2/12 7:00;5086.5066;18.1;FALSE
2176;15/2/12 7:30;5409.968694;19.6;FALSE
2177;15/2/12 8:00;5452.96326;21.1;FALSE
2178;15/2/12 8:30;5582.401596;23.1;FALSE
2179;15/2/12 9:00;5768.382144;25.1;FALSE
2180;15/2/12 9:30;5873.582808;26;FALSE
2181;15/2/12 10:00;5989.235432;26.9;FALSE
2182;15/2/12 10:30;6122.380424;27.55;FALSE
2183;15/2/12 11:00;6238.510818;28.2;FALSE
2184;15/2/12 11:30;6379.6533;29.6;FALSE
2185;15/2/12 12:00;6493.0816;31;FALSE
2186;15/2/12 12:30;6619.948236;31.15;FALSE
2187;15/2/12 13:00;6767.546544;31.3;FALSE
2188;15/2/12 13:30;6891.332146;31.65;FALSE
2189;15/2/12 14:00;7024.389148;32;FALSE
2190;15/2/12 14:30;7127.12619;32.55;FALSE
2191;15/2/12 15:00;7193.372034;33.1;FALSE
2192;15/2/12 15:30;7278.54867;33.1;FALSE
2193;15/2/12 16:00;7400.177822;33.1;FALSE
2194;15/2/12 16:30;7437.564456;33.05;FALSE
2195;15/2/12 17:00;7371.933614;33;FALSE
2196;15/2/12 17:30;7259.403414;32.85;FALSE
2197;15/2/12 18:00;7025.66444;32.7;FALSE
2198;15/2/12 18:30;6845.87399;32.45;FALSE
2199;15/2/12 19:00;6595.256342;32.2;FALSE
2200;15/2/12 19:30;6404.048308;31.7;FALSE
2201;15/2/12 20:00;6262.411386;31.2;FALSE
2202;15/2/12 20:30;6231.33218;30.65;FALSE
2203;15/2/12 21:00;6054.697012;30.1;FALSE
2204;15/2/12 21:30;5781.897988;29.6;FALSE
2205;15/2/12 22:00;5407.23418;29.1;FALSE
2206;15/2/12 22:30;5069.264644;28.4;FALSE
2207;15/2/12 23:00;4837.431526;27.7;FALSE
2208;15/2/12 23:30;4692.38784;27.7;FALSE
2209;16/2/12 0:00;4793.818778;27.7;FALSE
2210;16/2/12 0:30;4632.744442;26.95;FALSE
2211;16/2/12 1:00;4351.000308;26.2;FALSE
2212;16/2/12 1:30;4209.979856;26.1;FALSE
2213;16/2/12 2:00;4414.823884;26;FALSE
2214;16/2/12 2:30;4276.032308;25.65;FALSE
2215;16/2/12 3:00;4087.451084;25.3;FALSE
2216;16/2/12 3:30;3984.779308;25.05;FALSE
2217;16/2/12 4:00;3950.151624;24.8;FALSE
2218;16/2/12 4:30;3969.066086;25.3;FALSE
2219;16/2/12 5:00;4054.518132;25.8;FALSE
2220;16/2/12 5:30;4227.479364;25.35;FALSE
2221;16/2/12 6:00;4607.74933;24.9;FALSE
2222;16/2/12 6:30;4963.835746;24.3;FALSE
2223;16/2/12 7:00;5381.537518;23.7;FALSE
2224;16/2/12 7:30;5717.20428;22.85;FALSE
2225;16/2/12 8:00;5751.860558;22;FALSE
2226;16/2/12 8:30;5830.080026;22.75;FALSE
2227;16/2/12 9:00;5987.249312;23.5;FALSE
2228;16/2/12 9:30;6101.683862;23.4;FALSE
2229;16/2/12 10:00;6194.142368;23.3;FALSE
2230;16/2/12 10:30;6286.526182;23.35;FALSE
2231;16/2/12 11:00;6384.436866;23.4;FALSE
2232;16/2/12 11:30;6500.968222;23.85;FALSE
2233;16/2/12 12:00;6595.714518;24.3;FALSE
2234;16/2/12 12:30;6669.17086;24.45;FALSE
2235;16/2/12 13:00;6790.880504;24.6;FALSE
2236;16/2/12 13:30;6877.420756;24.5;FALSE
2237;16/2/12 14:00;6942.629274;24.4;FALSE
2238;16/2/12 14:30;6952.590572;25.55;FALSE
2239;16/2/12 15:00;6922.791366;26.7;FALSE
2240;16/2/12 15:30;6886.843228;23.45;FALSE
2241;16/2/12 16:00;6749.277988;20.2;FALSE
2242;16/2/12 16:30;6537.63592;20.35;FALSE
2243;16/2/12 17:00;6383.402094;20.5;FALSE
2244;16/2/12 17:30;6216.15054;20.4;FALSE
2245;16/2/12 18:00;5970.33277;20.3;FALSE
2246;16/2/12 18:30;5766.477502;19.9;FALSE
2247;16/2/12 19:00;5565.404604;19.5;FALSE
2248;16/2/12 19:30;5444.168896;19.3;FALSE
2249;16/2/12 20:00;5351.236302;19.1;FALSE
2250;16/2/12 20:30;5315.65997;19.15;FALSE
2251;16/2/12 21:00;5143.445882;19.2;FALSE
2252;16/2/12 21:30;4955.16622;19.25;FALSE
2253;16/2/12 22:00;4726.127272;19.3;FALSE
2254;16/2/12 22:30;4505.095892;19;FALSE
2255;16/2/12 23:00;4373.542584;18.7;FALSE
2256;16/2/12 23:30;4297.048232;18.65;FALSE
